annee,operateur_id,id_filiere,code_region,code_grand_secteur,pdl,conso,code_categorie_consommation,code_naf
2020,0,100,84,T,60,6704.283511,ENT,73.0
2020,85,200,84,T,7,2263.37679,ENT,73.0
2020,0,100,93,T,32,3237.354167,ENT,73.0
2020,0,100,11,T,352,51008.08634,ENT,73.0
2020,85,200,11,T,24,10809.19719,ENT,73.0
2020,0,100,27,T,18,1785.527212,ENT,73.0
2020,85,200,27,T,1,22.2319,ENT,73.0
2020,0,100,28,T,19,1891.84699,ENT,73.0
2020,0,100,32,T,44,4383.459748,ENT,73.0
2020,68,100,32,T,2,70.0,ENT,73.0
2020,85,200,32,T,1,170.57213,ENT,73.0
2020,0,100,24,T,20,767.243065,ENT,73.0
2020,85,200,24,T,2,434.17993,ENT,73.0
2020,0,100,44,T,21,1756.943417,ENT,73.0
2020,11,100,44,T,1,143.0,ENT,73.0
2020,72,100,44,T,2,265.0,ENT,73.0
2020,77,100,44,T,1,33.466,ENT,73.0
2020,79,100,44,T,1,16.798,ENT,73.0
2020,85,200,44,T,1,90.56691,ENT,73.0
2020,101,200,44,T,1,320.0,ENT,73.0
2020,0,100,75,T,39,2580.063986,ENT,73.0
2020,13,100,75,T,2,226.092,ENT,73.0
2020,71,100,75,T,1,70.0,ENT,73.0
2020,0,100,53,T,15,696.6511117,ENT,73.0
2020,85,200,53,T,1,367.4449,ENT,73.0
2020,0,100,76,T,34,3145.882268,ENT,73.0
2020,85,200,76,T,1,115.35373,ENT,73.0
2020,0,100,52,T,30,1870.018935,ENT,73.0
2020,85,200,52,T,1,84.83327,ENT,73.0
2020,105,100,2,T,2,225.817,ENT,73.0
2020,0,100,84,T,84,7270.621276,ENT,74.0
2020,14,100,84,T,1,8.115,ENT,74.0
2020,85,200,84,T,6,9091.60103,ENT,74.0
2020,0,100,93,T,62,10751.27968,ENT,74.0
2020,85,200,93,T,2,4267.05712,ENT,74.0
2020,0,100,11,T,221,31298.2871,ENT,74.0
2020,85,200,11,T,12,7829.75931,ENT,74.0
2020,0,100,27,T,16,1147.816204,ENT,74.0
2020,85,200,27,T,1,44.77805,ENT,74.0
2020,0,100,28,T,12,1151.595359,ENT,74.0
2020,0,100,32,T,27,1943.45619,ENT,74.0
2020,58,100,32,T,1,870.049,ENT,74.0
2020,68,100,32,T,3,147.0,ENT,74.0
2020,85,200,32,T,1,260.28783,ENT,74.0
2020,0,100,24,T,23,3461.343139,ENT,74.0
2020,85,200,24,T,2,1075.74299,ENT,74.0
2020,0,100,44,T,25,15278.44978,ENT,74.0
2020,72,100,44,T,7,1730.0,ENT,74.0
2020,77,100,44,T,4,242.551,ENT,74.0
2020,85,200,44,T,5,2164.91488,ENT,74.0
2020,0,100,75,T,32,7904.596657,ENT,74.0
2020,71,100,75,T,14,343.0,ENT,74.0
2020,85,200,75,T,3,3349.73682,ENT,74.0
2020,87,200,75,T,9,7662.0,ENT,74.0
2020,0,100,53,T,23,6301.831178,ENT,74.0
2020,0,100,76,T,49,10405.4273,ENT,74.0
2020,103,100,76,T,1,49.0,ENT,74.0
2020,85,200,76,T,4,1318.48991,ENT,74.0
2020,0,100,52,T,33,2632.509731,ENT,74.0
2020,105,100,1,T,2,47.841,ENT,74.0
2020,105,100,4,T,5,596.597,ENT,74.0
2020,0,100,84,T,27,3936.118262,ENT,80.0
2020,85,200,84,T,1,222.80768,ENT,80.0
2020,0,100,93,T,20,2262.11695,ENT,80.0
2020,0,100,11,T,50,7168.248375,ENT,80.0
2020,85,200,11,T,9,2290.65694,ENT,80.0
2020,0,100,27,T,9,1092.229034,ENT,80.0
2020,0,100,28,T,8,823.3536903,ENT,80.0
2020,0,100,32,T,15,1817.238763,ENT,80.0
2020,68,100,32,T,1,27.0,ENT,80.0
2020,85,200,32,T,1,3.36185,ENT,80.0
2020,0,100,24,T,10,1277.720906,ENT,80.0
2020,76,100,24,T,1,89.148,ENT,80.0
2020,0,100,44,T,14,1295.153822,ENT,80.0
2020,72,100,44,T,4,412.0,ENT,80.0
2020,77,100,44,T,2,266.109,ENT,80.0
2020,0,100,75,T,11,1123.409726,ENT,80.0
2020,71,100,75,T,2,109.0,ENT,80.0
2020,0,100,53,T,7,721.6721011,ENT,80.0
2020,0,100,76,T,20,2371.232306,ENT,80.0
2020,103,100,76,T,1,419.0,ENT,80.0
2020,0,100,52,T,14,1197.095523,ENT,80.0
2020,85,200,52,T,1,203.4181,ENT,80.0
2020,105,100,1,T,1,32.961,ENT,80.0
2020,105,100,2,T,3,180.321,ENT,80.0
2020,105,100,3,T,1,64.741,ENT,80.0
2020,105,100,4,T,2,401.015,ENT,80.0
2020,0,100,84,T,343,53269.89876,ENT,96.0
2020,14,100,84,T,7,669.396,ENT,96.0
2020,14,200,84,T,1,5671.32,ENT,96.0
2020,85,200,84,T,58,96473.91733,ENT,96.0
2020,0,100,93,T,275,28156.88193,ENT,96.0
2020,1,100,93,T,1,284.0,ENT,96.0
2020,85,200,93,T,35,40793.12889,ENT,96.0
2020,0,100,11,T,1501,72119.29782,ENT,96.0
2020,85,200,11,T,66,81340.31039,ENT,96.0
2020,0,100,27,T,118,9234.495591,ENT,96.0
2020,85,200,27,T,21,15445.25541,ENT,96.0
2020,0,100,28,T,148,13911.05927,ENT,96.0
2020,85,200,28,T,24,24885.37716,ENT,96.0
2020,0,100,32,T,242,17256.53,ENT,96.0
2020,68,100,32,T,4,737.0,ENT,96.0
2020,85,200,32,T,31,26024.23082,ENT,96.0
2020,0,100,24,T,107,6928.423173,ENT,96.0
2020,69,100,24,T,2,83.0,ENT,96.0
2020,76,100,24,T,1,64.699,ENT,96.0
2020,85,200,24,T,17,26560.28321,ENT,96.0
2020,0,100,44,T,164,18043.68792,ENT,96.0
2020,11,100,44,T,2,60.0,ENT,96.0
2020,72,100,44,T,49,2409.0,ENT,96.0
2020,77,100,44,T,22,3398.172,ENT,96.0
2020,11,200,44,T,1,428.0,ENT,96.0
2020,85,200,44,T,31,38708.93351,ENT,96.0
2020,101,200,44,T,3,4169.0,ENT,96.0
2020,0,100,75,T,279,31308.941,ENT,96.0
2020,13,100,75,T,3,94.973,ENT,96.0
2020,32,100,75,T,3,20.0,ENT,96.0
2020,71,100,75,T,4,169.0,ENT,96.0
2020,85,200,75,T,52,51487.77353,ENT,96.0
2020,87,200,75,T,3,5174.0,ENT,96.0
2020,0,100,53,T,135,15721.41547,ENT,96.0
2020,85,200,53,T,22,37490.66657,ENT,96.0
2020,0,100,76,T,298,46143.80231,ENT,96.0
2020,103,100,76,T,3,54.0,ENT,96.0
2020,85,200,76,T,41,54457.38014,ENT,96.0
2020,0,100,52,T,163,17659.99767,ENT,96.0
2020,85,200,52,T,27,22025.32633,ENT,96.0
2020,105,100,1,T,8,1137.166,ENT,96.0
2020,105,100,2,T,23,1161.719,ENT,96.0
2020,105,100,3,T,5,220.695,ENT,96.0
2020,105,100,4,T,12,1469.953,ENT,96.0
2020,105,100,94,T,28,2887.696,ENT,96.0
2020,0,100,84,T,50,8248.792278,ENT,99.0
2020,0,100,93,T,27,2674.771879,ENT,99.0
2020,0,100,11,T,292,56095.44902,ENT,99.0
2020,85,200,11,T,44,15821.19076,ENT,99.0
2020,0,100,27,T,3,173.3199413,ENT,99.0
2020,0,100,28,T,7,522.1690193,ENT,99.0
2020,85,200,28,T,1,120.7726,ENT,99.0
2020,0,100,32,T,7,1884.050743,ENT,99.0
2020,62,100,32,T,1,77.0,ENT,99.0
2020,0,100,24,T,4,153.4270018,ENT,99.0
2020,0,100,44,T,1,33.18473806,ENT,99.0
2020,72,100,44,T,18,53774.0,ENT,99.0
2020,77,100,44,T,2,2308.803,ENT,99.0
2020,101,200,44,T,1,6132.0,ENT,99.0
2020,0,100,75,T,1,62.27524504,ENT,99.0
2020,0,100,53,T,3,75.94956696,ENT,99.0
2020,0,100,76,T,10,931.7660696,ENT,99.0
2020,85,200,76,T,1,503.93658,ENT,99.0
2020,0,100,52,T,3,136.0874998,ENT,99.0
2020,0,100,84,T,9,1699.130658,ENT,51.0
2020,85,200,84,T,17,10104.62337,ENT,51.0
2020,0,100,93,T,6,9916.628224,ENT,51.0
2020,85,200,93,T,3,561.58759,ENT,51.0
2020,0,100,11,T,52,123272.1102,ENT,51.0
2020,85,200,11,T,16,20351.51062,ENT,51.0
2020,0,100,28,T,1,42.27694728,ENT,51.0
2020,85,200,28,T,1,533.44843,ENT,51.0
2020,0,100,32,T,2,157.550552,ENT,51.0
2020,85,200,32,T,1,1371.17299,ENT,51.0
2020,0,100,24,T,1,77.37173091,ENT,51.0
2020,72,100,44,T,6,640.0,ENT,51.0
2020,0,100,75,T,3,382.7130389,ENT,51.0
2020,71,100,75,T,24,1959.0,ENT,51.0
2020,85,200,75,T,1,650.1456,ENT,51.0
2020,87,200,75,T,1,595.0,ENT,51.0
2020,0,100,53,T,1,2061.275833,ENT,51.0
2020,85,200,53,T,1,704.75747,ENT,51.0
2020,0,100,76,T,6,10150.70844,ENT,51.0
2020,85,200,76,T,1,476.40183,ENT,51.0
2020,0,100,52,T,1,306.2403166,ENT,51.0
2020,85,200,52,T,1,321.20443,ENT,51.0
2020,105,100,1,T,3,741.811,ENT,51.0
2020,105,100,2,T,2,61.021,ENT,51.0
2020,105,100,4,T,6,752.95,ENT,51.0
2020,105,100,94,T,2,563.661,ENT,51.0
2020,0,100,84,T,348,217170.9149,ENT,61.0
2020,14,100,84,T,9,10079.163,ENT,61.0
2020,85,200,84,T,20,6060.26853,ENT,61.0
2020,0,100,93,T,347,162060.5266,ENT,61.0
2020,1,100,93,T,3,383.0,ENT,61.0
2020,58,100,93,T,2,1633.835,ENT,61.0
2020,85,200,93,T,5,1210.13397,ENT,61.0
2020,0,100,11,T,678,1123107.09,ENT,61.0
2020,85,200,11,T,78,31566.68952,ENT,61.0
2020,0,100,27,T,157,42605.62748,ENT,61.0
2020,85,200,27,T,7,2398.77817,ENT,61.0
2020,0,100,28,T,162,53593.98145,ENT,61.0
2020,58,100,28,T,2,50317.089,ENT,61.0
2020,85,200,28,T,15,4380.77393,ENT,61.0
2020,0,100,32,T,252,84550.33453,ENT,61.0
2020,62,100,32,T,3,137.0,ENT,61.0
2020,68,100,32,T,3,486.0,ENT,61.0
2020,85,200,32,T,16,4969.87815,ENT,61.0
2020,0,100,24,T,120,48098.75439,ENT,61.0
2020,58,100,24,T,2,25140.892,ENT,61.0
2020,69,100,24,T,1,55.0,ENT,61.0
2020,76,100,24,T,4,541.462,ENT,61.0
2020,85,200,24,T,11,2505.25711,ENT,61.0
2020,0,100,44,T,227,69671.79227,ENT,61.0
2020,11,100,44,T,1,43.0,ENT,61.0
2020,72,100,44,T,33,20777.0,ENT,61.0
2020,77,100,44,T,14,8116.48,ENT,61.0
2020,79,100,44,T,4,2376.28,ENT,61.0
2020,85,200,44,T,14,5224.09829,ENT,61.0
2020,101,200,44,T,2,766.0,ENT,61.0
2020,0,100,75,T,250,105252.8037,ENT,61.0
2020,13,100,75,T,9,1293.464,ENT,61.0
2020,71,100,75,T,2,18.0,ENT,61.0
2020,85,200,75,T,9,2107.31293,ENT,61.0
2020,87,200,75,T,3,2992.0,ENT,61.0
2020,0,100,53,T,149,101189.1508,ENT,61.0
2020,85,200,53,T,17,7849.40194,ENT,61.0
2020,0,100,76,T,273,105797.2485,ENT,61.0
2020,103,100,76,T,2,352.0,ENT,61.0
2020,85,200,76,T,26,7283.11273,ENT,61.0
2020,0,100,52,T,144,52743.46505,ENT,61.0
2020,85,200,52,T,13,4489.94721,ENT,61.0
2020,105,100,1,T,24,15224.108,ENT,61.0
2020,105,100,2,T,21,11479.64,ENT,61.0
2020,105,100,3,T,7,5079.758,ENT,61.0
2020,105,100,4,T,31,16877.501,ENT,61.0
2020,105,100,94,T,18,5696.564,ENT,61.0
2020,0,100,84,T,18,3147.454195,ENT,78.0
2020,14,100,84,T,2,73.018,ENT,78.0
2020,85,200,84,T,2,1006.31815,ENT,78.0
2020,0,100,93,T,10,7924.673338,ENT,78.0
2020,85,200,93,T,1,13.04617,ENT,78.0
2020,0,100,11,T,82,11315.20203,ENT,78.0
2020,85,200,11,T,2,126.60793,ENT,78.0
2020,0,100,27,T,3,640.2748526,ENT,78.0
2020,0,100,28,T,5,208.1976122,ENT,78.0
2020,0,100,32,T,13,1239.80425,ENT,78.0
2020,0,100,24,T,4,539.5232871,ENT,78.0
2020,0,100,44,T,11,1006.672934,ENT,78.0
2020,72,100,44,T,2,46.0,ENT,78.0
2020,77,100,44,T,1,51.334,ENT,78.0
2020,79,100,44,T,2,102.796,ENT,78.0
2020,0,100,75,T,13,1803.427794,ENT,78.0
2020,13,100,75,T,2,330.278,ENT,78.0
2020,0,100,53,T,3,117.4426481,ENT,78.0
2020,0,100,76,T,6,1263.790356,ENT,78.0
2020,0,100,52,T,9,1656.867351,ENT,78.0
2020,85,200,52,T,2,648.24164,ENT,78.0
2020,105,100,2,T,2,82.9,ENT,78.0
2020,105,100,94,T,1,265.0,ENT,78.0
2020,0,100,84,T,410,46918.5755,ENT,81.0
2020,14,100,84,T,5,460.18,ENT,81.0
2020,14,200,84,T,1,1600.271,ENT,81.0
2020,85,200,84,T,184,108980.4634,ENT,81.0
2020,0,100,93,T,138,16481.98009,ENT,81.0
2020,1,100,93,T,1,44.0,ENT,81.0
2020,85,200,93,T,120,63666.33273,ENT,81.0
2020,0,100,11,T,447,64171.25834,ENT,81.0
2020,85,200,11,T,744,478274.2173,ENT,81.0
2020,86,200,11,T,1,27781.0,ENT,81.0
2020,0,100,27,T,43,3602.813735,ENT,81.0
2020,85,200,27,T,82,45914.3324,ENT,81.0
2020,0,100,28,T,100,16623.16987,ENT,81.0
2020,85,200,28,T,21,45789.39071,ENT,81.0
2020,0,100,32,T,62,9232.368438,ENT,81.0
2020,62,100,32,T,2,374.0,ENT,81.0
2020,68,100,32,T,1,2444.0,ENT,81.0
2020,85,200,32,T,57,46451.34111,ENT,81.0
2020,0,100,24,T,57,8689.684822,ENT,81.0
2020,69,100,24,T,1,27.0,ENT,81.0
2020,76,100,24,T,2,119.079,ENT,81.0
2020,85,200,24,T,12,5209.69738,ENT,81.0
2020,0,100,44,T,49,4619.189057,ENT,81.0
2020,72,100,44,T,22,2749.0,ENT,81.0
2020,77,100,44,T,22,2421.208,ENT,81.0
2020,85,200,44,T,92,69427.7733,ENT,81.0
2020,101,200,44,T,24,16642.0,ENT,81.0
2020,0,100,75,T,105,23751.87926,ENT,81.0
2020,13,100,75,T,4,341.333,ENT,81.0
2020,71,100,75,T,3,3333.0,ENT,81.0
2020,85,200,75,T,21,8525.40177,ENT,81.0
2020,87,200,75,T,7,6579.0,ENT,81.0
2020,0,100,53,T,34,3960.364976,ENT,81.0
2020,85,200,53,T,12,10005.94255,ENT,81.0
2020,0,100,76,T,93,13195.71148,ENT,81.0
2020,103,100,76,T,1,5.0,ENT,81.0
2020,85,200,76,T,27,18091.3461,ENT,81.0
2020,0,100,52,T,61,10725.13083,ENT,81.0
2020,85,200,52,T,38,20857.3395,ENT,81.0
2020,105,100,1,T,5,577.181,ENT,81.0
2020,105,100,2,T,4,577.159,ENT,81.0
2020,105,100,3,T,1,40.006,ENT,81.0
2020,105,100,4,T,1,147.088,ENT,81.0
2020,105,100,94,T,3,45.95,ENT,81.0
2020,0,100,84,T,805,748809.1847,ENT,86.0
2020,14,100,84,T,15,7816.826,ENT,86.0
2020,14,200,84,T,7,5872.12,ENT,86.0
2020,85,200,84,T,294,644973.0449,ENT,86.0
2020,0,100,93,T,495,480452.0969,ENT,86.0
2020,1,100,93,T,9,2294.0,ENT,86.0
2020,85,200,93,T,153,275421.4276,ENT,86.0
2020,0,100,11,T,1092,1177513.056,ENT,86.0
2020,85,200,11,T,302,525422.4161,ENT,86.0
2020,86,200,11,T,1,10705.0,ENT,86.0
2020,0,100,27,T,315,275380.8362,ENT,86.0
2020,85,200,27,T,107,176786.1534,ENT,86.0
2020,0,100,28,T,363,297794.6263,ENT,86.0
2020,85,200,28,T,104,185770.1852,ENT,86.0
2020,0,100,32,T,571,572965.776,ENT,86.0
2020,62,100,32,T,1,234.0,ENT,86.0
2020,68,100,32,T,4,1295.0,ENT,86.0
2020,85,200,32,T,152,323831.7446,ENT,86.0
2020,86,200,32,T,3,13957.0,ENT,86.0
2020,0,100,24,T,280,217482.7558,ENT,86.0
2020,69,100,24,T,2,745.0,ENT,86.0
2020,76,100,24,T,6,2810.035,ENT,86.0
2020,85,200,24,T,102,127404.1277,ENT,86.0
2020,0,100,44,T,405,359405.5668,ENT,86.0
2020,11,100,44,T,4,6042.0,ENT,86.0
2020,72,100,44,T,93,101094.0,ENT,86.0
2020,77,100,44,T,39,23649.127,ENT,86.0
2020,79,100,44,T,7,22086.901,ENT,86.0
2020,11,200,44,T,2,5279.0,ENT,86.0
2020,79,200,44,T,3,10571.752,ENT,86.0
2020,85,200,44,T,146,263777.2558,ENT,86.0
2020,86,200,44,T,3,22468.0,ENT,86.0
2020,101,200,44,T,20,39327.0,ENT,86.0
2020,0,100,75,T,651,562279.5503,ENT,86.0
2020,13,100,75,T,10,4914.037,ENT,86.0
2020,71,100,75,T,6,3310.0,ENT,86.0
2020,85,200,75,T,170,325655.4515,ENT,86.0
2020,87,200,75,T,32,97406.0,ENT,86.0
2020,157,200,75,T,1,4047.0,ENT,86.0
2020,0,100,53,T,302,278908.1528,ENT,86.0
2020,85,200,53,T,139,270495.8013,ENT,86.0
2020,0,100,76,T,709,504604.6808,ENT,86.0
2020,10,100,76,T,3,2326.0,ENT,86.0
2020,56,100,76,T,1,112.0,ENT,86.0
2020,58,100,76,T,1,46646.441,ENT,86.0
2020,103,100,76,T,6,2191.0,ENT,86.0
2020,10,200,76,T,1,3464.0,ENT,86.0
2020,85,200,76,T,231,320066.9779,ENT,86.0
2020,102,200,76,T,1,8400.582875,ENT,86.0
2020,0,100,52,T,319,271206.1302,ENT,86.0
2020,85,200,52,T,105,157109.4217,ENT,86.0
2020,105,100,1,T,47,50074.057,ENT,86.0
2020,105,100,2,T,47,50598.71,ENT,86.0
2020,105,100,3,T,21,42568.554,ENT,86.0
2020,105,100,4,T,66,92885.361,ENT,86.0
2020,105,100,94,T,48,26776.605,ENT,86.0
2020,0,100,84,T,31,10483.105,ENT,63.0
2020,14,100,84,T,2,1853.711,ENT,63.0
2020,85,200,84,T,4,2232.12946,ENT,63.0
2020,0,100,93,T,26,65581.06166,ENT,63.0
2020,85,200,93,T,1,407.08283,ENT,63.0
2020,0,100,11,T,214,525025.976,ENT,63.0
2020,85,200,11,T,10,3569.03577,ENT,63.0
2020,0,100,27,T,22,3958.932475,ENT,63.0
2020,0,100,28,T,12,5828.008943,ENT,63.0
2020,85,200,28,T,1,135.44543,ENT,63.0
2020,0,100,32,T,18,29806.65405,ENT,63.0
2020,68,100,32,T,1,69.0,ENT,63.0
2020,0,100,24,T,12,5005.389878,ENT,63.0
2020,76,100,24,T,3,312.021,ENT,63.0
2020,0,100,44,T,30,5351.045605,ENT,63.0
2020,72,100,44,T,6,28877.0,ENT,63.0
2020,77,100,44,T,3,1007.463,ENT,63.0
2020,0,100,75,T,29,5713.069838,ENT,63.0
2020,13,100,75,T,3,2296.58,ENT,63.0
2020,71,100,75,T,1,23.0,ENT,63.0
2020,0,100,53,T,19,4802.207596,ENT,63.0
2020,0,100,76,T,20,16164.95165,ENT,63.0
2020,0,100,52,T,15,11701.24516,ENT,63.0
2020,85,200,52,T,1,179.67477,ENT,63.0
2020,105,100,1,T,4,336.877,ENT,63.0
2020,105,100,2,T,1,168.784,ENT,63.0
2020,105,100,3,T,1,61.111,ENT,63.0
2020,105,100,4,T,3,977.89,ENT,63.0
2020,105,100,94,T,3,639.258,ENT,63.0
2020,0,100,84,T,2885,618496.8792,ENT,46.0
2020,14,100,84,T,22,3663.064,ENT,46.0
2020,58,100,84,T,1,4402.916,ENT,46.0
2020,14,200,84,T,5,21.0,ENT,46.0
2020,82,200,84,T,2,2397.075,ENT,46.0
2020,85,200,84,T,293,277439.4405,ENT,46.0
2020,0,100,93,T,1650,415524.5844,ENT,46.0
2020,1,100,93,T,6,409.0,ENT,46.0
2020,85,200,93,T,70,106790.982,ENT,46.0
2020,0,100,11,T,4529,895710.9178,ENT,46.0
2020,85,200,11,T,366,941172.5533,ENT,46.0
2020,86,200,11,T,1,102259.0,ENT,46.0
2020,0,100,27,T,1122,234697.6776,ENT,46.0
2020,58,100,27,T,2,37522.248,ENT,46.0
2020,85,200,27,T,127,213747.1093,ENT,46.0
2020,86,200,27,T,2,3123.0,ENT,46.0
2020,0,100,28,T,1096,251980.5272,ENT,46.0
2020,58,100,28,T,1,43175.641,ENT,46.0
2020,85,200,28,T,77,124076.7997,ENT,46.0
2020,86,200,28,T,1,1617.0,ENT,46.0
2020,0,100,32,T,1913,432591.2231,ENT,46.0
2020,62,100,32,T,19,3907.0,ENT,46.0
2020,68,100,32,T,63,22901.0,ENT,46.0
2020,85,200,32,T,200,314694.6462,ENT,46.0
2020,86,200,32,T,2,4018.0,ENT,46.0
2020,0,100,24,T,1297,269832.7592,ENT,46.0
2020,58,100,24,T,1,61753.533,ENT,46.0
2020,69,100,24,T,42,12312.0,ENT,46.0
2020,76,100,24,T,48,11751.975,ENT,46.0
2020,85,200,24,T,122,124083.2054,ENT,46.0
2020,86,200,24,T,3,5908.0,ENT,46.0
2020,0,100,44,T,1588,334694.8818,ENT,46.0
2020,11,100,44,T,3,401.0,ENT,46.0
2020,72,100,44,T,414,64485.0,ENT,46.0
2020,77,100,44,T,103,24372.26,ENT,46.0
2020,79,100,44,T,38,8112.873,ENT,46.0
2020,79,200,44,T,7,5998.223,ENT,46.0
2020,85,200,44,T,147,239130.5508,ENT,46.0
2020,86,200,44,T,6,63554.0,ENT,46.0
2020,101,200,44,T,58,116641.0,ENT,46.0
2020,0,100,75,T,2239,506000.5701,ENT,46.0
2020,13,100,75,T,183,34130.862,ENT,46.0
2020,32,100,75,T,7,126.0,ENT,46.0
2020,71,100,75,T,126,27887.0,ENT,46.0
2020,85,200,75,T,123,262548.0961,ENT,46.0
2020,86,200,75,T,6,7521.0,ENT,46.0
2020,87,200,75,T,30,41991.0,ENT,46.0
2020,102,200,75,T,12,82936.08964,ENT,46.0
2020,157,200,75,T,2,2796.0,ENT,46.0
2020,0,100,53,T,1093,271717.3754,ENT,46.0
2020,85,200,53,T,64,95032.59738,ENT,46.0
2020,0,100,76,T,2095,521592.813,ENT,46.0
2020,10,100,76,T,7,5134.0,ENT,46.0
2020,56,100,76,T,3,281.0,ENT,46.0
2020,58,100,76,T,1,2404.651,ENT,46.0
2020,103,100,76,T,6,540.0,ENT,46.0
2020,10,200,76,T,1,285.0,ENT,46.0
2020,85,200,76,T,103,205298.9772,ENT,46.0
2020,102,200,76,T,12,27540.10659,ENT,46.0
2020,0,100,52,T,1447,431708.478,ENT,46.0
2020,85,200,52,T,124,211001.7279,ENT,46.0
2020,86,200,52,T,6,12300.0,ENT,46.0
2020,157,200,52,T,1,773.0,ENT,46.0
2020,105,100,1,T,70,25844.622,ENT,46.0
2020,105,100,2,T,51,13267.963,ENT,46.0
2020,105,100,3,T,39,10957.06,ENT,46.0
2020,105,100,4,T,105,34808.056,ENT,46.0
2020,105,100,94,T,128,23417.128,ENT,46.0
2020,0,100,84,T,1965,450529.7416,ENT,85.0
2020,14,100,84,T,57,20297.625,ENT,85.0
2020,14,200,84,T,9,6390.831,ENT,85.0
2020,85,200,84,T,1015,567579.2057,ENT,85.0
2020,0,100,93,T,1116,254394.8181,ENT,85.0
2020,1,100,93,T,5,1543.0,ENT,85.0
2020,85,200,93,T,376,273892.2157,ENT,85.0
2020,0,100,11,T,1840,603900.8118,ENT,85.0
2020,85,200,11,T,593,462893.1077,ENT,85.0
2020,0,100,27,T,730,163973.4769,ENT,85.0
2020,85,200,27,T,338,223802.8901,ENT,85.0
2020,0,100,28,T,931,199272.7401,ENT,85.0
2020,85,200,28,T,244,167733.1454,ENT,85.0
2020,0,100,32,T,1459,331141.1323,ENT,85.0
2020,62,100,32,T,1,79.0,ENT,85.0
2020,68,100,32,T,24,3384.0,ENT,85.0
2020,85,200,32,T,438,377379.368,ENT,85.0
2020,0,100,24,T,470,105559.9929,ENT,85.0
2020,69,100,24,T,3,328.0,ENT,85.0
2020,76,100,24,T,17,3451.335,ENT,85.0
2020,85,200,24,T,265,174079.8766,ENT,85.0
2020,157,200,24,T,1,224.0,ENT,85.0
2020,0,100,44,T,864,158074.7499,ENT,85.0
2020,11,100,44,T,11,2255.0,ENT,85.0
2020,72,100,44,T,184,32823.0,ENT,85.0
2020,77,100,44,T,83,24796.59,ENT,85.0
2020,79,100,44,T,10,2038.032,ENT,85.0
2020,11,200,44,T,12,9426.0,ENT,85.0
2020,79,200,44,T,11,8768.03,ENT,85.0
2020,85,200,44,T,466,304121.3462,ENT,85.0
2020,101,200,44,T,107,93691.0,ENT,85.0
2020,0,100,75,T,1378,316783.2754,ENT,85.0
2020,13,100,75,T,39,5195.353,ENT,85.0
2020,71,100,75,T,38,5083.0,ENT,85.0
2020,85,200,75,T,365,200635.6439,ENT,85.0
2020,87,200,75,T,101,80289.0,ENT,85.0
2020,157,200,75,T,5,2344.0,ENT,85.0
2020,0,100,53,T,891,169865.8542,ENT,85.0
2020,85,200,53,T,333,200892.9167,ENT,85.0
2020,0,100,76,T,1320,283838.4646,ENT,85.0
2020,10,100,76,T,2,721.0,ENT,85.0
2020,56,100,76,T,1,145.0,ENT,85.0
2020,103,100,76,T,16,2141.0,ENT,85.0
2020,10,200,76,T,4,7086.0,ENT,85.0
2020,85,200,76,T,323,163693.4166,ENT,85.0
2020,0,100,52,T,1073,197844.8295,ENT,85.0
2020,85,200,52,T,395,224226.3763,ENT,85.0
2020,105,100,1,T,93,17131.49,ENT,85.0
2020,105,100,2,T,94,15605.813,ENT,85.0
2020,105,100,3,T,71,15640.555,ENT,85.0
2020,105,100,4,T,173,33215.313,ENT,85.0
2020,105,100,94,T,76,14160.917,ENT,85.0
2020,0,100,84,A,2059,210835.0896,ENT,1.0
2020,85,200,84,A,84,38634.08955,ENT,1.0
2020,0,100,93,A,1388,165938.5212,ENT,1.0
2020,85,200,93,A,129,194585.0407,ENT,1.0
2020,0,100,11,A,669,68399.00913,ENT,1.0
2020,85,200,11,A,40,17876.73981,ENT,1.0
2020,0,100,27,A,913,78504.51004,ENT,1.0
2020,85,200,27,A,39,21658.14373,ENT,1.0
2020,0,100,28,A,989,164232.7977,ENT,1.0
2020,85,200,28,A,27,15478.45487,ENT,1.0
2020,0,100,32,A,1826,294187.0526,ENT,1.0
2020,62,100,32,A,327,53166.0,ENT,1.0
2020,68,100,32,A,127,12697.0,ENT,1.0
2020,85,200,32,A,46,48351.50532,ENT,1.0
2020,0,100,24,A,4435,448306.7147,ENT,1.0
2020,69,100,24,A,498,40440.0,ENT,1.0
2020,71,100,24,A,1,30.0,ENT,1.0
2020,76,100,24,A,81,5630.151,ENT,1.0
2020,85,200,24,A,76,279866.998,ENT,1.0
2020,0,100,44,A,1693,166187.5004,ENT,1.0
2020,72,100,44,A,195,23040.0,ENT,1.0
2020,77,100,44,A,7,1144.539,ENT,1.0
2020,79,100,44,A,209,12553.049,ENT,1.0
2020,79,200,44,A,3,2226.937,ENT,1.0
2020,85,200,44,A,45,48249.63571,ENT,1.0
2020,86,200,44,A,1,527.0,ENT,1.0
2020,101,200,44,A,7,7434.0,ENT,1.0
2020,0,100,75,A,5236,506036.157,ENT,1.0
2020,13,100,75,A,601,57059.222,ENT,1.0
2020,32,100,75,A,2,6.0,ENT,1.0
2020,71,100,75,A,302,37990.0,ENT,1.0
2020,85,200,75,A,141,180328.0157,ENT,1.0
2020,86,200,75,A,1,1405.0,ENT,1.0
